,Mob dist,Thresh,Anomaly
5190,1.0124281162,3.9431994502,False
5191,1.0072832772,3.9431994502,False
5192,1.0062907176,3.9431994502,False
5193,1.0017852176,3.9431994502,False
5194,0.9985626109,3.9431994502,False
5195,0.9961537154,3.9431994502,False
5196,0.9939550694,3.9431994502,False
5197,0.9919080085,3.9431994502,False
5198,0.9898985127,3.9431994502,False
5199,0.9879138026,3.9431994502,False
5200,0.9858932922,3.9431994502,False
5201,0.9839310542,3.9431994502,False
5202,0.9820091403,3.9431994502,False
5203,0.9800284026,3.9431994502,False
5204,0.9781648656,3.9431994502,False
5205,0.9762630903,3.9431994502,False
5206,0.9743501996,3.9431994502,False
5207,0.9725010417,3.9431994502,False
5208,0.970679813,3.9431994502,False
5209,0.9688147229,3.9431994502,False
5210,0.967087891,3.9431994502,False
5211,0.9653875137,3.9431994502,False
5212,0.963737243,3.9431994502,False
5213,0.9620778555,3.9431994502,False
5214,0.9604254602,3.9431994502,False
5215,0.958767618,3.9431994502,False
5216,0.9571494533,3.9431994502,False
5217,0.9555551278,3.9431994502,False
5218,0.9539553882,3.9431994502,False
5219,0.9524153389,3.9431994502,False
5220,0.9508914686,3.9431994502,False
5221,0.9493469882,3.9431994502,False
5222,0.9477326921,3.9431994502,False
5223,0.9462593105,3.9431994502,False
5224,0.9447667829,3.9431994502,False
5225,0.9435250252,3.9431994502,False
5226,0.9424007435,3.9431994502,False
5227,0.9413335434,3.9431994502,False
5228,0.9402629079,3.9431994502,False
5229,0.939232487,3.9431994502,False
5230,0.938203666,3.9431994502,False
5231,0.9371378515,3.9431994502,False
5232,0.9361553731,3.9431994502,False
5233,0.9351804802,3.9431994502,False
5234,0.9342569443,3.9431994502,False
5235,0.9333577089,3.9431994502,False
5236,0.9324441624,3.9431994502,False
5237,0.9315539843,3.9431994502,False
5238,0.9306876739,3.9431994502,False
5239,0.9298344113,3.9431994502,False
5240,0.928992585,3.9431994502,False
5241,0.9281405706,3.9431994502,False
5242,0.9273328787,3.9431994502,False
5243,0.9265307364,3.9431994502,False
5244,0.9257555872,3.9431994502,False
5245,0.9249819198,3.9431994502,False
5246,0.9241964243,3.9431994502,False
5247,0.9234626071,3.9431994502,False
5248,0.922605289,3.9431994502,False
5249,0.9218897301,3.9431994502,False
5250,0.9211560146,3.9431994502,False
5251,0.9204776587,3.9431994502,False
5252,0.9198151861,3.9431994502,False
5253,0.91916127,3.9431994502,False
5254,0.9185102515,3.9431994502,False
5255,0.9180371724,3.9431994502,False
5256,0.9176933133,3.9431994502,False
5257,0.9174127784,3.9431994502,False
5258,0.9171822793,3.9431994502,False
5259,0.9197866527,3.9431994502,False
5260,0.9195275791,3.9431994502,False
5261,0.9192933058,3.9431994502,False
5262,0.9190617735,3.9431994502,False
5263,0.9188129626,3.9431994502,False
5264,0.8872179767,3.9431994502,False
5265,0.8873330474,3.9431994502,False
5266,0.8874983182,3.9431994502,False
5267,0.8876813469,3.9431994502,False
5268,0.8878877613,3.9431994502,False
5269,0.8880772292,3.9431994502,False
5270,0.8882856519,3.9431994502,False
5271,0.888495977,3.9431994502,False
5272,0.8886755893,3.9431994502,False
5273,0.8889043329,3.9431994502,False
5274,0.8891223321,3.9431994502,False
5275,0.8890724458,3.9431994502,False
5276,0.8890075597,3.9431994502,False
5277,0.8889830503,3.9431994502,False
5278,0.8889605608,3.9431994502,False
5279,0.8889365617,3.9431994502,False
5280,0.8889734844,3.9431994502,False
5281,0.8890125154,3.9431994502,False
5282,0.8890933706,3.9431994502,False
5283,0.8891691674,3.9431994502,False
5284,0.8894466884,3.9431994502,False
5285,0.8897073025,3.9431994502,False
5286,0.8899112983,3.9431994502,False
5287,0.8901396897,3.9431994502,False
5288,0.89034684,3.9431994502,False
5289,0.8905817045,3.9431994502,False
5290,0.8907682561,3.9431994502,False
5291,0.8909019223,3.9431994502,False
5292,0.8910655552,3.9431994502,False
5293,0.8912013446,3.9431994502,False
5294,0.8913043866,3.9431994502,False
5295,0.8914336113,3.9431994502,False
5296,0.8915606919,3.9431994502,False
5297,0.8916835389,3.9431994502,False
5298,0.8918134354,3.9431994502,False
5299,0.8919485256,3.9431994502,False
5300,0.8920711385,3.9431994502,False
5301,0.8922001569,3.9431994502,False
5302,0.8923310858,3.9431994502,False
5303,0.8924620499,3.9431994502,False
5304,0.8925838195,3.9431994502,False
5305,0.8927015266,3.9431994502,False
5306,0.8928167593,3.9431994502,False
5307,0.8929376654,3.9431994502,False
5308,0.8930597943,3.9431994502,False
5309,0.893155924,3.9431994502,False
5310,0.8932813829,3.9431994502,False
5311,0.8933982927,3.9431994502,False
5312,0.8935211379,3.9431994502,False
5313,0.8936418988,3.9431994502,False
5314,0.893758032,3.9431994502,False
5315,0.8938020316,3.9431994502,False
5316,0.8937974727,3.9431994502,False
5317,0.8937974727,3.9431994502,False
5318,0.8937974727,3.9431994502,False
5319,0.8937974727,3.9431994502,False
5320,3.3683948705,3.9431994502,False
5321,0.8935365265,3.9431994502,False
5322,3.3683948705,3.9431994502,False
5323,3.3683948705,3.9431994502,False
5324,0.8950629455,3.9431994502,False
5325,3.3683948705,3.9431994502,False
5326,0.8945196158,3.9431994502,False
5327,0.8945144951,3.9431994502,False
5328,0.8945302045,3.9431994502,False
5329,0.8945090245,3.9431994502,False
5330,0.8945024024,3.9431994502,False
5331,3.3683948705,3.9431994502,False
5332,0.8926775691,3.9431994502,False
5333,3.3683948705,3.9431994502,False
5334,0.8928179801,3.9431994502,False
5335,0.8928707448,3.9431994502,False
5336,0.8929797098,3.9431994502,False
5337,0.8930963693,3.9431994502,False
5338,0.8932072053,3.9431994502,False
5339,0.8933356974,3.9431994502,False
5340,0.8939088128,3.9431994502,False
5341,0.8928342838,3.9431994502,False
5342,0.8914961452,3.9431994502,False
5343,0.8905259177,3.9431994502,False
5344,0.8895952953,3.9431994502,False
5345,0.8786431533,3.9431994502,False
5346,0.8865979167,3.9431994502,False
5347,0.8924508559,3.9431994502,False
5348,0.8925989808,3.9431994502,False
5349,0.8945171968,3.9431994502,False
5350,1.0108111304,3.9431994502,False
5351,1.0151627904,3.9431994502,False
5352,0.9157072435,3.9431994502,False
5353,0.914546609,3.9431994502,False
5354,0.9125794841,3.9431994502,False
5355,0.9081230882,3.9431994502,False
5356,0.8923164239,3.9431994502,False
5357,0.8925370061,3.9431994502,False
5358,0.8924936393,3.9431994502,False
5359,0.8927647133,3.9431994502,False
5360,0.8929948477,3.9431994502,False
5361,0.8930147986,3.9431994502,False
5362,0.8928175356,3.9431994502,False
5363,0.8928538326,3.9431994502,False
5364,0.8928962956,3.9431994502,False
5365,0.892941237,3.9431994502,False
5366,0.8927432606,3.9431994502,False
5367,0.8928465487,3.9431994502,False
5368,0.892909836,3.9431994502,False
5369,0.8927327063,3.9431994502,False
5370,0.892813436,3.9431994502,False
5371,0.8929375113,3.9431994502,False
5372,0.8930402528,3.9431994502,False
5373,0.8929161531,3.9431994502,False
5374,0.89303452,3.9431994502,False
5375,0.8931485965,3.9431994502,False
5376,0.8933114436,3.9431994502,False
5377,0.893227351,3.9431994502,False
5378,0.8933706186,3.9431994502,False
5379,0.8935019648,3.9431994502,False
5380,0.8936307051,3.9431994502,False
5381,0.8934921802,3.9431994502,False
5382,0.893598265,3.9431994502,False
5383,0.8937015176,3.9431994502,False
5384,0.8935738927,3.9431994502,False
5385,0.8937026153,3.9431994502,False
5386,0.8938097159,3.9431994502,False
5387,0.8939089887,3.9431994502,False
5388,0.8938279644,3.9431994502,False
5389,0.8939619814,3.9431994502,False
5390,0.8940722979,3.9431994502,False
5391,0.8941734425,3.9431994502,False
5392,0.8940521233,3.9431994502,False
5393,0.8941628171,3.9431994502,False
5394,0.89430086,3.9431994502,False
5395,0.8944120518,3.9431994502,False
5396,0.8942925799,3.9431994502,False
5397,0.8943959059,3.9431994502,False
5398,0.894556586,3.9431994502,False
5399,0.8946646552,3.9431994502,False
5400,0.894554225,3.9431994502,False
5401,0.8946632137,3.9431994502,False
5402,0.8947746583,3.9431994502,False
5403,0.8946966792,3.9431994502,False
5404,0.8948051095,3.9431994502,False
5405,0.8949271664,3.9431994502,False
5406,0.8950416804,3.9431994502,False
5407,0.8949402066,3.9431994502,False
5408,0.8950768093,3.9431994502,False
5409,0.8952027988,3.9431994502,False
5410,0.8953303694,3.9431994502,False
5411,0.8952293529,3.9431994502,False
5412,0.8953723699,3.9431994502,False
5413,0.895491201,3.9431994502,False
5414,0.8956256824,3.9431994502,False
5415,0.8981157169,3.9431994502,False
5416,0.8991327385,3.9431994502,False
5417,0.8993135154,3.9431994502,False
5418,0.8994694077,3.9431994502,False
5419,0.8996257924,3.9431994502,False
5420,0.8997871801,3.9431994502,False
5421,0.8999493878,3.9431994502,False
5422,0.9001138774,3.9431994502,False
5423,0.9002640367,3.9431994502,False
5424,0.9004201722,3.9431994502,False
5425,0.9005714606,3.9431994502,False
5426,0.9007536042,3.9431994502,False
5427,0.9009191972,3.9431994502,False
5428,0.9013292699,3.9431994502,False
5429,0.9016308054,3.9431994502,False
5430,0.9019113912,3.9431994502,False
5431,0.9022300077,3.9431994502,False
5432,0.9032950799,3.9431994502,False
5433,0.9074762359,3.9431994502,False
5434,0.9061150131,3.9431994502,False
5435,0.906233054,3.9431994502,False
5436,0.9046945883,3.9431994502,False
5437,0.903587912,3.9431994502,False
5438,0.9054726116,3.9431994502,False
5439,1.0181698346,3.9431994502,False
5440,1.01695696,3.9431994502,False
5441,1.0156979517,3.9431994502,False
5442,1.0146034792,3.9431994502,False
5443,1.0136437773,3.9431994502,False
5444,1.0124661898,3.9431994502,False
5445,1.0114461579,3.9431994502,False
5446,1.0106707252,3.9431994502,False
5447,1.0104794741,3.9431994502,False
5448,1.009734312,3.9431994502,False
5449,1.0089663711,3.9431994502,False
5450,1.0084390635,3.9431994502,False
5451,1.0084980345,3.9431994502,False
5452,1.0085046157,3.9431994502,False
5453,1.0085322051,3.9431994502,False
5454,1.0085527528,3.9431994502,False
5455,1.0085586936,3.9431994502,False
5456,1.0085882508,3.9431994502,False
5457,1.0086249375,3.9431994502,False
5458,1.0085256824,3.9431994502,False
5459,1.0085203171,3.9431994502,False
5460,1.0085958184,3.9431994502,False
5461,1.0086024757,3.9431994502,False
5462,1.0086673343,3.9431994502,False
5463,1.0086989305,3.9431994502,False
5464,1.0086891609,3.9431994502,False
5465,1.0087681286,3.9431994502,False
5466,1.0093192672,3.9431994502,False
5467,1.0093247333,3.9431994502,False
5468,1.0093589858,3.9431994502,False
5469,0.9608440536,3.9431994502,False
5470,0.903366597,3.9431994502,False
5471,0.9026836084,3.9431994502,False
5472,0.9032245326,3.9431994502,False
5473,0.9036247195,3.9431994502,False
5474,0.9037495623,3.9431994502,False
5475,0.9039913537,3.9431994502,False
5476,0.9042392783,3.9431994502,False
5477,0.9045283152,3.9431994502,False
5478,0.9047840728,3.9431994502,False
5479,0.9050804724,3.9431994502,False
5480,0.9053783282,3.9431994502,False
5481,0.905663771,3.9431994502,False
5482,0.9059712055,3.9431994502,False
5483,0.9062865756,3.9431994502,False
5484,0.9065691327,3.9431994502,False
5485,0.906913985,3.9431994502,False
5486,0.9075054434,3.9431994502,False
5487,0.9078138645,3.9431994502,False
5488,0.9081277263,3.9431994502,False
5489,0.9083459056,3.9431994502,False
5490,0.9104307937,3.9431994502,False
5491,0.9118174401,3.9431994502,False
5492,0.9133872502,3.9431994502,False
5493,0.9145045666,3.9431994502,False
5494,0.915600991,3.9431994502,False
5495,0.916367527,3.9431994502,False
5496,0.9168998985,3.9431994502,False
5497,0.9174228655,3.9431994502,False
5498,0.9179252847,3.9431994502,False
5499,0.9184557421,3.9431994502,False
5500,0.91898011,3.9431994502,False
5501,0.9195191869,3.9431994502,False
5502,0.9200712677,3.9431994502,False
5503,0.9205894219,3.9431994502,False
5504,0.9211398961,3.9431994502,False
5505,0.9218545022,3.9431994502,False
5506,0.9223680086,3.9431994502,False
5507,0.9229318135,3.9431994502,False
5508,0.9234385538,3.9431994502,False
5509,0.9239699653,3.9431994502,False
5510,0.9245421337,3.9431994502,False
5511,0.9250551394,3.9431994502,False
5512,0.9256567707,3.9431994502,False
5513,0.9262532546,3.9431994502,False
5514,0.9268326908,3.9431994502,False
5515,0.9274539093,3.9431994502,False
5516,0.9280717268,3.9431994502,False
5517,0.9241116452,3.9431994502,False
5518,0.9245622469,3.9431994502,False
5519,0.9263252595,3.9431994502,False
5520,0.928412538,3.9431994502,False
5521,0.9302844396,3.9431994502,False
5522,0.9310446411,3.9431994502,False
5523,0.9311666141,3.9431994502,False
5524,0.9312791558,3.9431994502,False
5525,0.9313783372,3.9431994502,False
5526,0.9314455464,3.9431994502,False
5527,0.931547258,3.9431994502,False
5528,0.9316523436,3.9431994502,False
5529,0.9317466602,3.9431994502,False
5530,0.9318836356,3.9431994502,False
5531,0.931983219,3.9431994502,False
5532,0.9320524912,3.9431994502,False
5533,0.932172333,3.9431994502,False
5534,0.9322703071,3.9431994502,False
5535,0.9323894407,3.9431994502,False
5536,0.9291204787,3.9431994502,False
5537,0.9217555426,3.9431994502,False
5538,0.9219410581,3.9431994502,False
5539,0.924007571,3.9431994502,False
5540,0.9246607552,3.9431994502,False
5541,0.9183435146,3.9431994502,False
5542,0.9655304891,3.9431994502,False
5543,0.9743822693,3.9431994502,False
5544,0.9740210989,3.9431994502,False
5545,0.9735371131,3.9431994502,False
5546,0.9732007517,3.9431994502,False
5547,0.9728453973,3.9431994502,False
5548,0.9724804137,3.9431994502,False
5549,0.909499608,3.9431994502,False
5550,0.9091309789,3.9431994502,False
5551,0.9247772309,3.9431994502,False
5552,0.9275943401,3.9431994502,False
5553,0.9275817279,3.9431994502,False
5554,0.92752215,3.9431994502,False
5555,0.92753263,3.9431994502,False
5556,0.9275094237,3.9431994502,False
5557,0.9274949909,3.9431994502,False
5558,0.9274857713,3.9431994502,False
5559,0.9274414774,3.9431994502,False
5560,0.927432641,3.9431994502,False
5561,0.9274805206,3.9431994502,False
5562,0.9275436219,3.9431994502,False
5563,0.9276132266,3.9431994502,False
5564,0.9277102413,3.9431994502,False
5565,0.9278330353,3.9431994502,False
5566,0.9279822265,3.9431994502,False
5567,0.9281269516,3.9431994502,False
5568,0.9283083472,3.9431994502,False
5569,0.9284627728,3.9431994502,False
5570,0.9285939044,3.9431994502,False
5571,0.9287399628,3.9431994502,False
5572,0.9289158411,3.9431994502,False
5573,0.930360494,3.9431994502,False
5574,0.9312783146,3.9431994502,False
5575,0.9314478171,3.9431994502,False
5576,0.9316003648,3.9431994502,False
5577,0.9317862821,3.9431994502,False
5578,0.9319415504,3.9431994502,False
5579,0.9321335691,3.9431994502,False
5580,0.9323383228,3.9431994502,False
5581,0.9324853038,3.9431994502,False
5582,0.9326499041,3.9431994502,False
5583,0.9328316605,3.9431994502,False
5584,0.9330102311,3.9431994502,False
5585,0.9331689248,3.9431994502,False
5586,0.9333351966,3.9431994502,False
5587,0.9334637734,3.9431994502,False
5588,0.9336303697,3.9431994502,False
5589,0.9336510563,3.9431994502,False
5590,0.9337964696,3.9431994502,False
5591,0.934231275,3.9431994502,False
5592,0.9346447648,3.9431994502,False
5593,0.9350805355,3.9431994502,False
5594,0.9355269182,3.9431994502,False
5595,0.935989475,3.9431994502,False
5596,0.9364300594,3.9431994502,False
5597,0.9368889381,3.9431994502,False
5598,0.9373107242,3.9431994502,False
5599,0.9342215659,3.9431994502,False
5600,0.9348146236,3.9431994502,False
5601,0.9348304381,3.9431994502,False
5602,0.9140174513,3.9431994502,False
5603,0.9462864139,3.9431994502,False
5604,0.907099666,3.9431994502,False
5605,0.907498154,3.9431994502,False
5606,0.9078365327,3.9431994502,False
5607,0.9073783063,3.9431994502,False
5608,0.9070908038,3.9431994502,False
5609,0.9068054901,3.9431994502,False
5610,0.9069774895,3.9431994502,False
5611,0.907113467,3.9431994502,False
5612,0.9072458021,3.9431994502,False
5613,0.907394906,3.9431994502,False
5614,0.9075124213,3.9431994502,False
5615,0.9076278733,3.9431994502,False
5616,0.9076956547,3.9431994502,False
5617,0.9077386228,3.9431994502,False
5618,0.9077796034,3.9431994502,False
5619,0.9078188964,3.9431994502,False
5620,0.9078679336,3.9431994502,False
5621,0.9079430272,3.9431994502,False
5622,0.9080089429,3.9431994502,False
5623,0.908086908,3.9431994502,False
5624,0.9080495638,3.9431994502,False
5625,0.9079907726,3.9431994502,False
5626,0.9079064488,3.9431994502,False
5627,0.9078166121,3.9431994502,False
5628,0.9077617875,3.9431994502,False
5629,0.9076678845,3.9431994502,False
5630,0.9075813175,3.9431994502,False
5631,0.9074916234,3.9431994502,False
5632,0.9074502177,3.9431994502,False
5633,0.9073633788,3.9431994502,False
5634,0.9072724031,3.9431994502,False
5635,0.9071691535,3.9431994502,False
5636,0.9071006387,3.9431994502,False
5637,0.9069961368,3.9431994502,False
5638,0.9068892738,3.9431994502,False
5639,0.9067810448,3.9431994502,False
5640,0.9067067925,3.9431994502,False
5641,0.9065845863,3.9431994502,False
5642,0.9062974856,3.9431994502,False
5643,0.9060602197,3.9431994502,False
5644,0.9057841047,3.9431994502,False
5645,0.905511647,3.9431994502,False
5646,0.9052408954,3.9431994502,False
5647,0.9050350962,3.9431994502,False
5648,0.9047710238,3.9431994502,False
5649,0.9045062461,3.9431994502,False
5650,0.9042481688,3.9431994502,False
5651,0.9040300466,3.9431994502,False
5652,0.9037694106,3.9431994502,False
5653,0.9035225233,3.9431994502,False
5654,0.9031715586,3.9431994502,False
5655,0.9028568898,3.9431994502,False
5656,0.9024767375,3.9431994502,False
5657,0.9021115155,3.9431994502,False
5658,0.9017905161,3.9431994502,False
5659,0.9017652508,3.9431994502,False
5660,0.9017222327,3.9431994502,False
5661,0.9017233913,3.9431994502,False
5662,0.9017252129,3.9431994502,False
5663,0.9017243069,3.9431994502,False
5664,0.9016873166,3.9431994502,False
5665,0.901699673,3.9431994502,False
5666,0.9017029988,3.9431994502,False
5667,0.9016432882,3.9431994502,False
5668,0.9016541599,3.9431994502,False
5669,0.8736075871,3.9431994502,False
5670,0.8717629984,3.9431994502,False
5671,0.883650156,3.9431994502,False
5672,0.8878365445,3.9431994502,False
5673,0.8904527682,3.9431994502,False
5674,0.8931912516,3.9431994502,False
5675,0.9057209195,3.9431994502,False
5676,0.9168372484,3.9431994502,False
5677,0.9338042972,3.9431994502,False
5678,0.938609198,3.9431994502,False
5679,0.9650301764,3.9431994502,False
5680,1.0155428996,3.9431994502,False
5681,1.0374817484,3.9431994502,False
5682,1.0582032032,3.9431994502,False
5683,1.0580358728,3.9431994502,False
5684,1.0479175742,3.9431994502,False
5685,1.0527753061,3.9431994502,False
5686,1.0512692477,3.9431994502,False
5687,1.0484315376,3.9431994502,False
5688,1.0543185883,3.9431994502,False
5689,1.0528911136,3.9431994502,False
5690,1.0515271916,3.9431994502,False
5691,1.0519190861,3.9431994502,False
5692,1.0488221792,3.9431994502,False
5693,1.0442378523,3.9431994502,False
5694,1.0550610599,3.9431994502,False
5695,1.0529911753,3.9431994502,False
5696,1.0549876267,3.9431994502,False
5697,1.0577940374,3.9431994502,False
5698,1.0598307242,3.9431994502,False
5699,1.0490815322,3.9431994502,False
5700,1.0509876028,3.9431994502,False
5701,1.0463965721,3.9431994502,False
5702,1.046414267,3.9431994502,False
5703,1.0473021913,3.9431994502,False
5704,1.0519228542,3.9431994502,False
5705,1.0539173814,3.9431994502,False
5706,1.0535096545,3.9431994502,False
5707,1.0545250177,3.9431994502,False
5708,1.0567406814,3.9431994502,False
5709,1.0589903866,3.9431994502,False
5710,1.0493900499,3.9431994502,False
5711,1.0471345599,3.9431994502,False
5712,1.0482962035,3.9431994502,False
5713,1.0521558924,3.9431994502,False
5714,1.0589937665,3.9431994502,False
5715,1.0631703116,3.9431994502,False
5716,1.0646813986,3.9431994502,False
5717,1.0610745802,3.9431994502,False
5718,1.068285828,3.9431994502,False
5719,1.0692872023,3.9431994502,False
5720,1.0726357138,3.9431994502,False
5721,1.0766094913,3.9431994502,False
5722,1.0861542861,3.9431994502,False
5723,1.0977153538,3.9431994502,False
5724,1.1038479886,3.9431994502,False
5725,1.0999197675,3.9431994502,False
5726,1.108940226,3.9431994502,False
5727,1.1473018344,3.9431994502,False
5728,1.2656215605,3.9431994502,False
5729,1.2851006285,3.9431994502,False
5730,1.2772909686,3.9431994502,False
5731,1.352302131,3.9431994502,False
5732,1.346874789,3.9431994502,False
5733,1.4127577525,3.9431994502,False
5734,1.4201224686,3.9431994502,False
5735,1.4585865701,3.9431994502,False
5736,1.575673076,3.9431994502,False
5737,1.5515940606,3.9431994502,False
5738,1.6853171127,3.9431994502,False
5739,2.4294776527,3.9431994502,False
5740,2.4704593835,3.9431994502,False
5741,2.4266354299,3.9431994502,False
5742,2.4553218606,3.9431994502,False
5743,2.3526342482,3.9431994502,False
5744,2.2630029273,3.9431994502,False
5745,2.2451930199,3.9431994502,False
5746,2.2205332992,3.9431994502,False
5747,2.1197344372,3.9431994502,False
5748,2.1433456002,3.9431994502,False
5749,2.1310005085,3.9431994502,False
5750,2.1189509431,3.9431994502,False
5751,2.1210345591,3.9431994502,False
5752,2.2197488633,3.9431994502,False
5753,2.0495555625,3.9431994502,False
5754,2.1167806148,3.9431994502,False
5755,2.1418528904,3.9431994502,False
5756,2.1503277084,3.9431994502,False
5757,2.2361852201,3.9431994502,False
5758,2.273648979,3.9431994502,False
5759,2.4114818321,3.9431994502,False
5760,2.4429214798,3.9431994502,False
5761,2.5869545083,3.9431994502,False
5762,2.6118114547,3.9431994502,False
5763,2.6420526966,3.9431994502,False
5764,2.7875224855,3.9431994502,False
5765,2.8168411292,3.9431994502,False
5766,2.8696530176,3.9431994502,False
5767,2.949533388,3.9431994502,False
5768,2.966724935,3.9431994502,False
5769,1.9180615887,3.9431994502,False
5770,2.7401914879,3.9431994502,False
5771,3.0027401898,3.9431994502,False
5772,3.0232600531,3.9431994502,False
5773,3.0731737733,3.9431994502,False
5774,3.0120573771,3.9431994502,False
5775,3.0862669463,3.9431994502,False
5776,3.0526199094,3.9431994502,False
5777,3.0671915743,3.9431994502,False
5778,3.070475071,3.9431994502,False
5779,3.0656435576,3.9431994502,False
5780,3.1215144756,3.9431994502,False
5781,3.0871081317,3.9431994502,False
5782,3.0531997669,3.9431994502,False
5783,3.0744118469,3.9431994502,False
5784,3.1616371685,3.9431994502,False
5785,3.1255146203,3.9431994502,False
5786,3.2062084194,3.9431994502,False
5787,3.1845299317,3.9431994502,False
5788,3.2027519258,3.9431994502,False
5789,3.2823674361,3.9431994502,False
5790,3.3045924061,3.9431994502,False
5791,3.3431962775,3.9431994502,False
5792,3.3766767,3.9431994502,False
5793,3.3641195027,3.9431994502,False
5794,3.3815681538,3.9431994502,False
5795,3.4008732492,3.9431994502,False
5796,3.4382551267,3.9431994502,False
5797,3.4657898452,3.9431994502,False
5798,3.4774420566,3.9431994502,False
5799,3.5259041203,3.9431994502,False
5800,3.5484625582,3.9431994502,False
5801,3.5459105158,3.9431994502,False
5802,3.5561235334,3.9431994502,False
5803,3.580229816,3.9431994502,False
5804,3.6034674157,3.9431994502,False
5805,3.6237438538,3.9431994502,False
5806,3.6514576754,3.9431994502,False
5807,3.6253646673,3.9431994502,False
5808,3.5872521061,3.9431994502,False
5809,3.5817987318,3.9431994502,False
5810,3.5335922762,3.9431994502,False
5811,3.4900617908,3.9431994502,False
5812,3.4227420386,3.9431994502,False
5813,3.4091466117,3.9431994502,False
5814,3.3944158522,3.9431994502,False
5815,3.4061950122,3.9431994502,False
5816,3.4401512096,3.9431994502,False
5817,3.4300720092,3.9431994502,False
5818,3.431074762,3.9431994502,False
5819,3.442258479,3.9431994502,False
5820,3.4534448746,3.9431994502,False
5821,3.4561830327,3.9431994502,False
5822,3.4573938447,3.9431994502,False
5823,3.4698723461,3.9431994502,False
5824,3.4852645806,3.9431994502,False
5825,3.4935181732,3.9431994502,False
5826,3.4937885547,3.9431994502,False
5827,3.1556502164,3.9431994502,False
5828,3.2887053073,3.9431994502,False
5829,3.6130487648,3.9431994502,False
5830,3.6240428304,3.9431994502,False
5831,3.683964744,3.9431994502,False
5832,3.7319231357,3.9431994502,False
5833,3.7882611149,3.9431994502,False
5834,3.8160717654,3.9431994502,False
5835,3.610954287,3.9431994502,False
5836,3.754582146,3.9431994502,False
5837,3.7452695941,3.9431994502,False
5838,3.5574423556,3.9431994502,False
5839,3.3016006422,3.9431994502,False
5840,3.4225031173,3.9431994502,False
5841,3.3725271803,3.9431994502,False
5842,3.3901270221,3.9431994502,False
5843,3.3896288108,3.9431994502,False
5844,3.3036608721,3.9431994502,False
5845,3.2098715766,3.9431994502,False
5846,3.0749288394,3.9431994502,False
5847,3.0160729819,3.9431994502,False
5848,2.9347085183,3.9431994502,False
5849,2.8682719955,3.9431994502,False
5850,2.7977110832,3.9431994502,False
5851,2.7284291054,3.9431994502,False
5852,2.7049119047,3.9431994502,False
5853,2.6492182257,3.9431994502,False
5854,2.6008637683,3.9431994502,False
5855,2.5534514685,3.9431994502,False
5856,2.5136274924,3.9431994502,False
5857,2.4769106024,3.9431994502,False
5858,2.4470448938,3.9431994502,False
5859,2.4191367109,3.9431994502,False
5860,2.4196889711,3.9431994502,False
5861,2.3646646316,3.9431994502,False
5862,2.2849840784,3.9431994502,False
5863,2.2188504993,3.9431994502,False
5864,2.1513130818,3.9431994502,False
5865,2.0854343928,3.9431994502,False
5866,2.0168105206,3.9431994502,False
5867,1.9410414708,3.9431994502,False
5868,1.8738997164,3.9431994502,False
5869,1.8117634765,3.9431994502,False
5870,1.7684274717,3.9431994502,False
5871,1.7410913501,3.9431994502,False
5872,1.730948607,3.9431994502,False
5873,1.7206541479,3.9431994502,False
5874,1.7148595164,3.9431994502,False
5875,1.7023338042,3.9431994502,False
5876,1.6918702187,3.9431994502,False
5877,1.6861947792,3.9431994502,False
5878,1.6794991015,3.9431994502,False
5879,1.6750028339,3.9431994502,False
5880,1.6750466596,3.9431994502,False
5881,1.6755254314,3.9431994502,False
5882,1.6735999314,3.9431994502,False
5883,1.6696326085,3.9431994502,False
5884,1.6703072117,3.9431994502,False
5885,1.6716061366,3.9431994502,False
5886,1.6673263161,3.9431994502,False
5887,1.6638078256,3.9431994502,False
5888,1.6629951694,3.9431994502,False
5889,1.658573324,3.9431994502,False
5890,1.657594939,3.9431994502,False
5891,1.6542218637,3.9431994502,False
5892,1.6481537933,3.9431994502,False
5893,1.6416197129,3.9431994502,False
5894,1.635527064,3.9431994502,False
5895,1.6285877235,3.9431994502,False
5896,1.6238584853,3.9431994502,False
5897,1.6167656386,3.9431994502,False
5898,1.6139986082,3.9431994502,False
5899,1.4956099806,3.9431994502,False
5900,1.7490875787,3.9431994502,False
5901,1.85289536,3.9431994502,False
5902,1.5920243976,3.9431994502,False
5903,1.591276679,3.9431994502,False
5904,1.5876450673,3.9431994502,False
5905,1.5562884687,3.9431994502,False
5906,1.5564649885,3.9431994502,False
5907,1.5566086634,3.9431994502,False
5908,1.5558671986,3.9431994502,False
5909,1.554206991,3.9431994502,False
5910,1.5535282091,3.9431994502,False
5911,1.5534236951,3.9431994502,False
5912,1.552684811,3.9431994502,False
5913,1.4314476122,3.9431994502,False
5914,1.8364662261,3.9431994502,False
5915,1.8526563019,3.9431994502,False
5916,1.8528649064,3.9431994502,False
5917,1.764980734,3.9431994502,False
5918,1.7853751991,3.9431994502,False
5919,1.8243551177,3.9431994502,False
5920,1.7570389778,3.9431994502,False
5921,1.7785260004,3.9431994502,False
5922,1.7958801816,3.9431994502,False
5923,1.7455157289,3.9431994502,False
5924,1.8081893096,3.9431994502,False
5925,1.559643041,3.9431994502,False
5926,1.4684838047,3.9431994502,False
5927,1.4492901603,3.9431994502,False
5928,1.4844218326,3.9431994502,False
5929,1.443468995,3.9431994502,False
